ID,Data,channel_name,language,last_game_name,stream_title,stream_tags,classification_labels,is_branded_content
0,2025-04-09 20:48,Clix,en,Fortnite,🚨 FNCS PLAY-INS DAY 1 🚨 WERE BACK BABY LETS GOO,['English'],[],False
0,2025-04-09 20:49,sacred_toao,en,EA Sports FC 25,⭐DIV 1⭐ !tts (DONATIONS READ OUT LOUD) !twitter,"['gaming', 'rage', 'funny', 'English']",[],False
0,2025-04-09 20:49,jalensyd,en,Minecraft,HORROR IM SCARED,"['minecraft', 'Horror', 'horrorgames', 'English']",[],False
0,2025-04-09 20:49,Linkzzey,en,Minecraft,"🔴Hardcore 46,200+Days|4+Years|11,400+Hours !worldtour","['LetsPlay', 'English', 'Hardcore', 'RPG', 'Permadeath', 'SurvivaI', 'chill', 'hardcoreminecraft', 'FamilyFrendly']",[],False
0,2025-04-09 20:49,FroggerOW,en,Overwatch 2,💀 CRAZY STREAM TODAY💀 #WhatTheHell,"['Australian', 'English']",[],False
0,2025-04-09 20:49,AussieAntics,en,Fortnite,WATCHING FNCS OPENS 🏆 PETE POV IN REPLAYS 👀 GRAND-FINALS IN 17 DAYS ⏰,['English'],[],False
0,2025-04-09 20:49,Pace22,en,Sea of Thieves,"SoT gaming, Wildgate tomorrow!","['English', 'PvP', 'memes']",[],False
0,2025-04-09 20:49,OphieIRL,en,Sea of Thieves,"NEW MUSIC VIDEO, BOOT CAMP SIGNUPS, AND SOT !BCBC !YOUTUBE !coffee","['18plus', 'English']",[],False
0,2025-04-09 20:49,I_AM_Scorer,en,Sea of Thieves,⚔ Serving Margaritas w/ @Saenz203 to @SixExit ⚔ TTS 200 | !blerp |,"['BackseatGaming', 'English', 'BananaMan', 'PvP', 'PvE', 'MatureLanguage', 'PigeonGod']",[],False
1,2025-04-09 20:58,Clix,en,Fortnite,🚨 FNCS PLAY-INS DAY 1 🚨 WERE BACK BABY LETS GOO,['English'],[],False
1,2025-04-09 20:58,sacred_toao,en,EA Sports FC 25,⭐DIV 1⭐ !tts (DONATIONS READ OUT LOUD) !twitter,"['gaming', 'rage', 'funny', 'English']",[],False
1,2025-04-09 20:58,jiyu,en,VALORANT,HUZZ HUNTING -> FEMINISM TEST😭😭😭!coc,"['Valorant', 'rizz', 'chill', 'Poor', 'English', 'quiet', 'emo', 'kind', 'egirl', 'lonely']",[],False
1,2025-04-09 20:58,Linkzzey,en,Minecraft,"🔴Hardcore 46,200+Days|4+Years|11,400+Hours !worldtour","['LetsPlay', 'English', 'Hardcore', 'RPG', 'Permadeath', 'SurvivaI', 'chill', 'hardcoreminecraft', 'FamilyFrendly']",[],False
1,2025-04-09 20:58,FroggerOW,en,Overwatch 2,💀 CRAZY STREAM TODAY💀 #WhatTheHell,"['Australian', 'English']",[],False
1,2025-04-09 20:59,AussieAntics,en,Fortnite,WATCHING FNCS OPENS 🏆 PETE POV IN REPLAYS 👀 GRAND-FINALS IN 17 DAYS ⏰,['English'],[],False
1,2025-04-09 20:59,Khanada_,en,Fortnite,FNCS | !comm !trio !prime,"['Fortnite', 'English']",[],False
1,2025-04-09 20:59,faxuty,en,Fortnite,🏆 WATCHING FNCS MAJOR 2 🏆 | 🚨 GET IN HERE 🚨 | !zw !ig !twitter,['English'],[],False
1,2025-04-09 20:59,buckefps,en,Fortnite,🏆WINNING FNCS W/ @OKIS @camsznn_  (2 MIN DELAY)🏆 | USE CODE BUCKE #ad | !dropcalc !1v1 !code !rivox,['English'],[],False
2,2025-04-09 21:10,Linkzzey,en,Minecraft,"🔴Hardcore 46,200+Days|4+Years|11,400+Hours !worldtour","['LetsPlay', 'English', 'Hardcore', 'RPG', 'Permadeath', 'SurvivaI', 'chill', 'hardcoreminecraft', 'FamilyFrendly']",[],False
2,2025-04-09 21:10,jiyu,en,VALORANT,HUZZ HUNTING -> FEMINISM TEST😭😭😭!coc,"['Valorant', 'rizz', 'chill', 'Poor', 'English', 'quiet', 'emo', 'kind', 'egirl', 'lonely']",[],False
2,2025-04-09 21:10,sacred_toao,en,EA Sports FC 25,⭐DIV 1⭐ !tts (DONATIONS READ OUT LOUD) !twitter,"['gaming', 'rage', 'funny', 'English']",[],False
2,2025-04-09 21:10,FroggerOW,en,Overwatch 2,💀 CRAZY STREAM TODAY💀 #WhatTheHell,"['Australian', 'English']",[],False
2,2025-04-09 21:10,AussieAntics,en,Fortnite,WATCHING FNCS OPENS 🏆 PETE POV IN REPLAYS 👀 GRAND-FINALS IN 17 DAYS ⏰,['English'],[],False
